"PIN","PARTYPE","ZVALUE","UPDATE","MAJOR","MINOR","PRES_USE","PRES_USE_D","PROP_TYPE","LOT_SQFT","PLAT_LOT","PLAT_BLOCK","PLAT_NAME","TAXPAYER","HOUSE","ADDRS_FULL","PU_CAT_DES","ADDRS_ST","PROP_NAME","PARCL_AREA","DEV_AREA","BLDG_SF","LU","LU_DETAIL","ZONING","ZONE_CAT","PUB_OR_PRI","HOUS_UNITS","YR_BUILT","SF_PR_UNIT","STS_RES_DV","BLT_FAR","MAX_RS_FAR","MAX_FAR","MAX_FAR_SF","POT_UNITS","IMP_VAL_15","LND_VAL_15","TOT_VAL_15","FAR_FACTOR","UNDER_DEV","REC_LEVEL","SCORE_1","SCORE_1DA","SCORE_1PA","SCORE_1DB","SCORE_1PB","RLTIONSHIP","SCORE_2","SCORE_2DA","SCORE_2PA","SCORE_2DB","SCORE_2PB","WILL_SELL","SCORE_3","SCORE_3DA","SCORE_3PA","SCORE_3DB","SCORE_3PB","POT_UNIT52","SCORE_D1","SCORE_D1DA","SCORE_D1DB","CST_UNIT_D","SCORE_D2","SCORE_D2DA","SCORE_D2DB","NO_BLDG","SCORE_D3","SCORE_D3DA","SCORE_D3DB","HIST_BLDG","SCORE_P1","SCORE_P1PA","SCORE_P1PB","VCNT_BLDG","SCORE_P2","SCORE_P2PA","SCORE_P2PB","CST_UNIT_P","SCORE_P3","SCORE_P3PA","SCORE_P3PB","COND_CMBND","SCORE_P4","SCORE_P4PA","SCORE_P4PB","INDEX_D_A","INDEX_D_B","INDEX_P_A","INDEX_P_B","INDEX_PM","ERROR_DO","ERROR_PM","FILTER_DO","FILTER_PO","NEW_S_1DB","NEW_S_2DB","NEW_S_3DB","NEW_S_D1DB","NEW_S_D2DB","NEW_S_D3DB","NEW_S_1PB","NEW_S_2PB","NEW_S_3PB","NEW_S_P1PB","NEW_S_P2PB","NEW_S_P3PB","NEW_S_P4PB","NEW_IDX_DB","NEW_IDX_PB"
"5247802615","PL",NA,NA,"524780","2615",149,"Park, Public(Zoo/Arbor)","C",9990,"3-4","53","MAYNARDS D S PLAT","SEATTLE CITY OF DPR",NA,NA,"Park/Playground","7TH AVE S","INTERNATIONAL CHILDREN'S PARK",9988,9988,0,"Parks/Open Space/Cemeteries","Park, Public(Zoo/Arbor)","IDM 75/85-150","IDM","CITY OF SEATTLE",0,0,150,"PUBLIC",0,7,7,69916,70,0,1148800,1148800,"7",NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,50,1,NA,NA,19717,1,NA,NA,"TRUE",1,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STS_RES_DV =  PUBLIC","LU_DETAIL =  Park, Public(Zoo/Arbor); BLDG_SF =  0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5247802605","PL",NA,NA,"524780","2605",309,"Vacant(Commercial)","C",2160,"3-4","53","MAYNARDS D S PLAT","MACDOUGALL THOMAS LLC",NA,NA,"Vacant","728  S LANE ST","LAND ONLY",2157,2157,0,"Vacant","Vacant(Commercial)","IDM 75/85-150","IDM","PRIVATE",0,0,150,"VACANT",0,7,7,15099,15,0,291600,291600,"7",NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,11,0,0,0,23175,0.5,8.33,7.9,"TRUE",1,16.67,21.06,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,25,28.96,NA,NA,NA,NA,NA,"","LU_DETAIL =  Vacant(Commercial); BLDG_SF =  0",0,0,0,0,7.9,21.06,NA,NA,NA,NA,NA,NA,NA,28.96,NA
"8592900080","PL",NA,NA,"859290","0080",195,"Warehouse","C",20160,"6 THRU 8","2","TERRYS 5TH ADD","FRAIOLI JAMES J","616","616          8TH                       AVE  S  98104","Terminal/Warehouse","616   8TH AVE S","REPROGRAPHICS NW",20152,20152,11071,"Industrial","Warehouse","IDM 75/85-150","IDM","PRIVATE",0,1970,150,"REDEV",0.5,7,7,141064,141,1000,2721600,2722600,"7","Y",NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,101,0.75,12.5,7.9,23161,0.5,8.33,7.9,NA,0.5,8.33,10.53,NA,0,NA,NA,"Y",0,NA,NA,181507,0.5,NA,NA,1,1,NA,NA,29.16,26.33,NA,NA,60,NA,NA,"","LU_DETAIL =  Warehouse",0,0,0,7.9,7.9,10.53,NA,NA,NA,NA,NA,NA,NA,26.33,NA
"5247802630","PL",NA,NA,"524780","2630",195,"Warehouse","C",13320,"5-6","53","MAYNARDS D S PLAT","MACDOUGALL THOMAS LLC","615","615          8TH                       AVE  S  98104","Terminal/Warehouse","615   8TH AVE S","WHSE-MULTI-TENANT",13795,13795,10120,"Industrial","Warehouse","IDM 75/85-150","IDM","PRIVATE",0,1975,150,"REDEV",0.7,7,7,96565,97,1000,1798200,1799200,"7","Y",NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,69,0.75,12.5,7.9,22358,0.5,8.33,7.9,NA,0,0,0,NA,0,NA,NA,"N",0,NA,NA,138400,0.75,NA,NA,1,1,NA,NA,20.83,15.8,NA,NA,60,NA,NA,"","LU_DETAIL =  Warehouse",0,0,0,7.9,7.9,0,NA,NA,NA,NA,NA,NA,NA,15.8,NA
"8170100490","PL",NA,NA,"817010","0490",6,"Single Family(C/I Zone)","C",6000,"13","6","SYNDICATE ADD","TILLMAN CHARLES M",NA,NA,"Single Family","1224  S LANE ST","SFR HOUSE-TEAR DOWN CONDITION",6024,6024,0,"Single Family","Single Family(C/I Zone)","DMC 85/65-150","DMC","PRIVATE",0,0,150,"REDEV",0,7,7,42168,42,0,570000,570000,"7",NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,30,1,16.67,10.53,16221,1,16.67,15.79,"TRUE",1,16.67,21.06,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,50.01,47.38,NA,NA,NA,"Y",NA,"","LU_DETAIL =  Single Family(C/I Zone); BLDG_SF =  0",0,0,0,10.53,15.79,21.06,NA,NA,NA,NA,NA,NA,NA,47.38,NA
"5247801850","PL",NA,NA,"524780","1850",180,"Parking(Commercial Lot)","C",7200,"4","39","MAYNARDS D S PLAT","IMPERIAL RICHFIELD CO INC",NA,NA,"Parking","6TH AVE S","DIAMOND PARKING",7199,7199,0,"Commercial/Mixed-Use","Parking(Commercial Lot)","IDM 75/85-150","IDM","PRIVATE",0,0,150,"REDEV",0,7,7,50393,50,0,972000,972000,"7","Y",NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,36,1,16.67,10.53,23146,0.5,8.33,7.9,"TRUE",1,16.67,21.06,NA,0,NA,NA,"N",0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,41.67,39.49,NA,NA,60,NA,NA,"","LU_DETAIL =  Parking(Commercial Lot); BLDG_SF =  0",0,0,0,10.53,7.9,21.06,NA,NA,NA,NA,NA,NA,NA,39.49,NA
"5247802415","PL",NA,NA,"524780","2415",182,"Parking(Garage)","C",7200,"4","50","MAYNARDS D S PLAT","LIU KWOK-LEUNG","620","620          MAYNARD                   AVE  S  98104","Parking","620   MAYNARD AVE S","Garage",7198,7198,7200,"Commercial/Mixed-Use","Parking(Garage)","IDM 75/85-150","IDM","PRIVATE",0,1946,150,"REDEV",1,7,7,50386,50,1000,972000,973000,"7","Y","N",0.75,12.5,NA,11.85,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,36,1,16.67,10.53,23173,0.5,8.33,7.9,NA,0.5,8.33,10.53,NA,0,NA,NA,"Y",0,NA,NA,108111,0.75,NA,NA,0.95,1,NA,NA,45.83,40.81,NA,NA,60,NA,NA,"","LU_DETAIL =  Parking(Garage)",11.85,0,0,10.53,7.9,10.53,NA,NA,NA,NA,NA,NA,NA,40.81,NA
"5247801745","PL",NA,NA,"524780","1745",180,"Parking(Commercial Lot)","C",6946,"1-2","37","MAYNARDS D S PLAT","UWAJIMAYA REAL PROPERTIES L",NA,NA,"Parking","700   5TH AVE S","SURFACE PARKING LOT TO UWAJIMAYA VILLAGE (#524780-",7124,7124,0,"Commercial/Mixed-Use","Parking(Commercial Lot)","IDM 75/85-150","IDM","PRIVATE",0,0,150,"REDEV",0,7,7,49868,50,0,937700,937700,"7","Y",NA,0,0,NA,0,NA,"yes",1,16.67,NA,15.79,NA,NA,0,0,NA,0,NA,36,1,16.67,10.53,22564,0.5,8.33,7.9,"TRUE",1,16.67,21.06,NA,0,NA,NA,"N",0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,58.34,55.28,NA,NA,60,NA,NA,"","LU_DETAIL =  Parking(Commercial Lot); BLDG_SF =  0",0,15.79,0,10.53,7.9,21.06,NA,NA,NA,NA,NA,NA,NA,55.28,NA
"5247801765","PL",NA,NA,"524780","1765",180,"Parking(Commercial Lot)","C",15493,"7 & 8","37","MAYNARDS D S PLAT","UWAJIMAYA REAL PROPERTIES L",NA,NA,"Parking","6TH AVE S","SURFACE PARKING LOT TO UWAJIMAYA VILLAGE (#524780-",15532,15532,0,"Commercial/Mixed-Use","Parking(Commercial Lot)","IDM 75/85-150","IDM","PRIVATE",0,0,150,"REDEV",0,7,7,108724,109,0,2091500,2091500,"7","Y",NA,0,0,NA,0,NA,"yes",1,16.67,NA,15.79,NA,NA,0,0,NA,0,NA,78,0.75,12.5,7.9,23084,0.5,8.33,7.9,"TRUE",1,16.67,21.06,NA,0,NA,NA,"N",0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,54.17,52.65,NA,NA,60,NA,NA,"","LU_DETAIL =  Parking(Commercial Lot); BLDG_SF =  0",0,15.79,0,7.9,7.9,21.06,NA,NA,NA,NA,NA,NA,NA,52.65,NA
"5247801775","PL",NA,NA,"524780","1775",49,"Retirement Facility","C",31776,"1 THRU 6","38","MAYNARDS D S PLAT","CONCERNS NIKKEI","718","718          6TH                       AVE  S  98104","Other Housing","718   6TH AVE S","NIKKEI MANOR",32007,32007,43380,"Multi-Family","Retirement Facility","IDM 75/85-150","IDM","PRIVATE",50,1998,150,"LUC",1.4,7,7,224049,224,5303300,4289700,9593000,"7",NA,"Y",1,NA,NA,NA,NA,"yes",1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,160,0.75,NA,NA,51380,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,168298,0.5,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STS_RES_DV =  LUC","STS_RES_DV =  LUC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7666202650","PL",NA,NA,"766620","2650",180,"Parking(Commercial Lot)","C",8836,"1-2","203","SEATTLE TIDE LDS BL 01-376","UWAJIMAYA REAL PROPERTIES L",NA,NA,"Parking",NA,"SURFACE PARKING LOT TO UWAJIMAYA VILLAGE (#524780-",8854,8854,0,"Commercial/Mixed-Use","Parking(Commercial Lot)","IDM 75/85-150","IDM","PRIVATE",0,0,150,"REDEV",0,7,7,61978,62,0,1192800,1192800,"7","Y",NA,0,0,NA,0,NA,"yes",1,16.67,NA,15.79,NA,NA,0,0,NA,0,NA,44,1,16.67,10.53,23095,0.5,8.33,7.9,"TRUE",1,16.67,21.06,NA,0,NA,NA,"N",0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,58.34,55.28,NA,NA,60,NA,NA,"","LU_DETAIL =  Parking(Commercial Lot); BLDG_SF =  0",0,15.79,0,10.53,7.9,21.06,NA,NA,NA,NA,NA,NA,NA,55.28,NA
"5247801801","PL",NA,NA,"524780","1801",101,"Retail Store","C",26295,"5-6-7-8","38","MAYNARDS D S PLAT","HO INVESTMENTS","624","624       S  DEARBORN                  ST      98104","Retail/Service","624  S DEARBORN ST","Cathay Bank",26381,26381,26510,"Commercial/Mixed-Use","Retail Store","IDM 75/85-150","IDM","PRIVATE",0,2003,150,"DEVELOPED",1,7,7,184667,185,871600,3549800,4421400,"7","Y",NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,132,0.75,12.5,7.9,28731,0.5,8.33,7.9,NA,0,0,0,NA,0,NA,NA,"N",0,NA,NA,126326,0.75,NA,NA,1,1,NA,NA,20.83,15.8,NA,NA,60,NA,NA,"","LU_DETAIL =  Retail Store",0,0,0,7.9,7.9,0,NA,NA,NA,NA,NA,NA,NA,15.8,NA
"5247802530","PL",NA,NA,"524780","2530",106,"Office Building","C",41760,"POR","51","MAYNARDS D S PLAT","FIRST AMERICAN TAX VALUATIN","666","666       S  DEARBORN                  ST      98104","Office","666  S DEARBORN ST","KEYBANK",42032,42032,35202,"Commercial/Mixed-Use","Office Building","IDM 75/85-150","IDM","PRIVATE",0,1985,150,"REDEV",0.8,7,7,294224,294,196900,5637600,5834500,"7","N",NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,210,0.75,12.5,7.9,23796,0.5,8.33,7.9,NA,0.5,8.33,10.53,NA,0,NA,NA,"Y",0,NA,NA,126837,0.75,NA,NA,1,1,NA,NA,29.16,26.33,NA,NA,0,NA,NA,"","LU_DETAIL =  Office Building",0,0,0,7.9,7.9,10.53,NA,NA,NA,NA,NA,NA,NA,26.33,NA
"5247802530","PL",NA,NA,"524780","2530",106,"Office Building","C",41760,"POR","51","MAYNARDS D S PLAT","FIRST AMERICAN TAX VALUATIN","666","666       S  DEARBORN                  ST      98104","Office","666  S DEARBORN ST","KEYBANK",42032,42032,35202,"Commercial/Mixed-Use","Office Building","IDM 75/85-150","IDM","PRIVATE",0,1985,150,"REDEV",0.8,7,7,294224,294,196900,5637600,5834500,"7","N","N",0.75,12.5,NA,11.85,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,210,0.75,12.5,7.9,23796,0.5,8.33,7.9,NA,0.5,8.33,10.53,NA,0,NA,NA,"Y",0,NA,NA,126837,0.75,NA,NA,1,1,NA,NA,41.66,38.18,NA,NA,0,NA,NA,"","LU_DETAIL =  Office Building",11.85,0,0,7.9,7.9,10.53,NA,NA,NA,NA,NA,NA,NA,38.18,NA
"5247802540","PL",NA,NA,"524780","2540",195,"Warehouse","C",21600,"1-2-3","52","MAYNARDS D S PLAT","MACDOUGALL THOMAS LLC","710","710          7TH                       AVE  S  98104","Terminal/Warehouse","710   7TH AVE S","WAREHOUSE & RETAIL",21872,21872,19350,"Industrial","Warehouse","IDM 75/85-150","IDM","PRIVATE",0,1960,150,"REDEV",0.9,7,7,153104,153,1000,2916000,2917000,"7","Y","N",0.75,12.5,NA,11.85,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,109,0.75,12.5,7.9,22863,0.5,8.33,7.9,NA,0,0,0,NA,0,NA,NA,"N",0,NA,NA,116680,0.75,NA,NA,1,1,NA,NA,33.33,27.65,NA,NA,60,NA,NA,"","LU_DETAIL =  Warehouse",11.85,0,0,7.9,7.9,0,NA,NA,NA,NA,NA,NA,NA,27.65,NA
"3558300000","PL",NA,NA,"355830","0000",165,"Church/Welfare/Relig Srvc","K",26160,NA,NA,"IDVS 2",NA,"701","701          8TH                       AVE  S  98104","Church","701   8TH AVE S","International District Village Square 2",27328,27328,195993,"Major Institution And Public Facilities/Utilities","Church/Welfare/Relig Srvc","IDM 75/85-150","IDM","PRIVATE",0,2002,150,"TDR",7.2,7,7,191296,191,27446900,3463300,30910200,"7",NA,NA,0,NA,NA,NA,NA,"yes",1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,137,0.75,NA,NA,193900,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,143103,0.75,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STS_RES_DV =  TDR","LU_DETAIL =  Church/Welfare/Relig Srvc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8592900105","PL",NA,NA,"859290","0105",16,"Apartment(Mixed Use)","C",38304,"1 THRU 8","3","TERRYS 5TH ADD","SEA CHINATOWN INTL DIST PDA","802","802       S  DEARBORN                  ST      98104","Mixed Use","802  S DEARBORN ST","Village Square",38317,38317,90185,"Commercial/Mixed-Use","Apartment(Mixed Use)","IDM 75/85-150","IDM","PUBLIC",0,1999,150,"TDR",2.4,7,7,268219,268,11041400,3792000,14833400,"7",NA,"N",0.75,NA,10.71,NA,10.23,"yes",1,NA,14.29,NA,13.63,NA,0,NA,0,NA,0,192,0.75,NA,NA,66364,0,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,0,0,0,296668,0,0,0,1,1,14.29,13.63,NA,NA,39.29,37.49,NA,NA,NA,"STS_RES_DV =  TDR","",NA,NA,NA,NA,NA,NA,10.23,13.63,0,0,0,0,13.63,NA,37.49
"7666202665","PL",NA,NA,"766620","2665",180,"Parking(Commercial Lot)","C",14036,"5 THRU 7 &","203 &","SEATTLE TIDE LDS BL 01-376","UWAJIMAYA REAL PROPERT LLC",NA,NA,"Parking","S DEARBORN ST","SURFACE PARKING LOT TO UWAJIMAYA VILLAGE (#524780-",13800,13800,0,"Commercial/Mixed-Use","Parking(Commercial Lot)","IDM 75/85-150","IDM","PRIVATE",0,0,150,"REDEV",0,7,7,96600,97,0,1894800,1894800,"7","Y",NA,0,0,NA,0,NA,"yes",1,16.67,NA,15.79,NA,NA,0,0,NA,0,NA,69,0.75,12.5,7.9,23538,0.5,8.33,7.9,"TRUE",1,16.67,21.06,NA,0,NA,NA,"N",0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,54.17,52.65,NA,NA,60,NA,NA,"","LU_DETAIL =  Parking(Commercial Lot); BLDG_SF =  0",0,15.79,0,7.9,7.9,21.06,NA,NA,NA,NA,NA,NA,NA,52.65,NA
"7666202657","PL",NA,NA,"766620","2657",180,"Parking(Commercial Lot)","C",13824,"3-4","203","SEATTLE TIDE LDS BL 01-376","UWAJIMAYA REAL PROPERTIES L",NA,NA,"Parking",NA,"SURFACE PARKING LOT TO UWAJIMAYA VILLAGE (#524780-",13341,13341,0,"Commercial/Mixed-Use","Parking(Commercial Lot)","IDM 75/85-150","IDM","PRIVATE",0,0,150,"REDEV",0,7,7,93387,93,0,1866200,1866200,"7","Y","N",0.75,12.5,NA,11.85,NA,"yes",1,16.67,NA,15.79,NA,NA,0,0,NA,0,NA,67,0.75,12.5,7.9,23980,0.5,8.33,7.9,"TRUE",1,16.67,21.06,NA,0,NA,NA,"N",0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,66.67,64.5,NA,NA,60,NA,NA,"","LU_DETAIL =  Parking(Commercial Lot); BLDG_SF =  0",11.85,15.79,0,7.9,7.9,21.06,NA,NA,NA,NA,NA,NA,NA,64.5,NA
"7669800004","PL",NA,NA,"766980","0004",182,"Parking(Garage)","C",43660,"POR 1 THRU 7","283","SEATTLE TIDE LDS REPLAT BLK 283","UNION STATION ASSOC LLC",NA,NA,"Parking",NA,"UNION STATION PHASE II GARAGE",42946,42946,239720,"Commercial/Mixed-Use","Parking(Garage)","IDM 150/85-150","IDM","PRIVATE",0,1999,150,"DEVELOPED",5.6,7,7,300622,301,11230900,5894100,17125000,"7",NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,215,0.75,12.5,7.9,68358,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,0,NA,NA,60512,1,NA,NA,1,1,NA,NA,12.5,7.9,NA,NA,NA,NA,NA,"","LU_DETAIL =  Parking(Garage)",0,0,0,7.9,0,0,NA,NA,NA,NA,NA,NA,NA,7.9,NA
"5247802485","PL",NA,NA,"524780","2485",101,"Retail Store","C",12960,"3-4","51","MAYNARDS D S PLAT","ABO INVESTMENTS LLC","650","650       S  DEARBORN                  ST      98104","Retail/Service","650  S DEARBORN ST","SPIC N SPAN CLEANERS",12687,12687,6555,"Commercial/Mixed-Use","Retail Store","IDM 75/85-150","IDM","PRIVATE",0,1970,150,"DEVELOPED",0.5,7,7,88809,89,1000,1000,2000,"7","Y","N",0.75,12.5,NA,11.85,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,63,0.75,12.5,7.9,27,1,16.67,15.79,NA,0,0,0,NA,0,NA,NA,"N",0,NA,NA,222,1,NA,NA,1,1,NA,NA,41.67,35.54,NA,NA,60,NA,NA,"","LU_DETAIL =  Retail Store",11.85,0,0,7.9,15.79,0,NA,NA,NA,NA,NA,NA,NA,35.54,NA
"5247802560","PL",NA,NA,"524780","2560",101,"Retail Store","C",6048,"4","52","MAYNARDS D S PLAT","LI FAMILY REAL ESTATE TRUST","700","700       S  DEARBORN                  ST      98104","Retail/Service","700  S DEARBORN ST","Retail",5520,5520,5780,"Commercial/Mixed-Use","Retail Store","IDM 75/85-150","IDM","PRIVATE",0,1985,150,"REDEV",1,7,7,38640,39,1000,816400,817400,"7","Y",NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,28,1,16.67,10.53,25385,0.5,8.33,7.9,NA,0,0,0,NA,0,NA,NA,"N",0,NA,NA,102175,0.75,NA,NA,1,1,NA,NA,25,18.43,NA,NA,60,NA,NA,"","LU_DETAIL =  Retail Store",0,0,0,10.53,7.9,0,NA,NA,NA,NA,NA,NA,NA,18.43,NA
"7666202680","PL",NA,NA,"766620","2680",168,"Conv Store with Gas","C",10661,"1-2-3-4","204","SEATTLE TIDE LDS BL 01-376","ARS FRESNO LLC","511","511       S  DEARBORN                  ST      98134","Retail/Service","511  S DEARBORN ST","SHELL FOOD MART",10502,10502,1485,"Commercial/Mixed-Use","Conv Store with Gas","IDM 150/85-150","IDM","PRIVATE",0,1994,150,"REDEV",0.1,7,7,73514,74,404100,1439200,1843300,"7",NA,"N",0.75,12.5,NA,11.85,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,53,0.75,12.5,7.9,30089,0.5,8.33,7.9,NA,0,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,1,1,NA,NA,33.33,27.65,NA,NA,NA,NA,NA,"","LU_DETAIL =  Conv Store with Gas",11.85,0,0,7.9,7.9,0,NA,NA,NA,NA,NA,NA,NA,27.65,NA
"7666202695","PL",NA,NA,"766620","2695",195,"Warehouse","C",14760,"5-6-7 &","206&","SEATTLE TIDE LDS BL 01-376","TAM JUDY","804","804          6TH                       AVE  S  98134","Terminal/Warehouse","804   6TH AVE S","OLD PACIFIC FISH CO BLDG",14817,14817,19280,"Industrial","Warehouse","IDM 150/85-150","IDM","PRIVATE",0,1980,150,"REDEV",1.3,7,7,103719,104,89600,1992600,2082200,"7",NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,74,0.75,12.5,7.9,24090,0.5,8.33,7.9,NA,0,0,0,NA,0,NA,NA,NA,0,NA,NA,83288,1,NA,NA,0.6,0.75,NA,NA,20.83,15.8,NA,NA,NA,NA,NA,"","LU_DETAIL =  Warehouse",0,0,0,7.9,7.9,0,NA,NA,NA,NA,NA,NA,NA,15.8,NA
"8592900375","PL",NA,NA,"859290","0375",309,"Vacant(Commercial)","C",6720,"3-4","9 &","TERRYS 5TH ADD","WONG HANNAH",NA,NA,"Vacant","617  S DEARBORN ST","SEGGED FROM 766620-2695",6725,6725,6420,"Vacant","Vacant(Commercial)","IDM 150/85-150","IDM","PRIVATE",0,1972,150,"REDEV",1,7,7,47075,47,1000,907200,908200,"7",NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,34,1,16.67,10.53,23151,0.5,8.33,7.9,NA,0,0,0,NA,0,NA,NA,NA,0,NA,NA,113525,0.75,NA,NA,0.95,1,NA,NA,25,18.43,NA,NA,NA,NA,NA,"","LU_DETAIL =  Vacant(Commercial)",0,0,0,10.53,7.9,0,NA,NA,NA,NA,NA,NA,NA,18.43,NA
"8592900345","PL",NA,NA,"859290","0345",195,"Warehouse","C",27360,"5-6-7","8 &","TERRYS 5TH ADD","FU QUAN LLC","800","800          MAYNARD                   AVE  S  98134","Terminal/Warehouse","800   MAYNARD AVE S","RDA BUILDING",27372,27372,57600,"Industrial","Warehouse","IDM 150/85-150","IDM","PRIVATE",0,1980,150,"REDEV",2.1,7,7,191604,192,1346400,3693600,5040000,"7",NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,137,0.75,12.5,7.9,31565,0.5,8.33,7.9,NA,0,0,0,NA,0,NA,NA,NA,0,NA,NA,140000,0.75,NA,NA,1,1,NA,NA,20.83,15.8,NA,NA,NA,NA,NA,"","LU_DETAIL =  Warehouse",0,0,0,7.9,7.9,0,NA,NA,NA,NA,NA,NA,NA,15.8,NA
"8592900335","PL",NA,NA,"859290","0335",159,"Parking(Assoc)","C",8160,"3-4","8","TERRYS 5TH ADD","MLMA LLC",NA,NA,"Parking","821   7TH AVE S","PKG FOR MERCHANT'S PKG PATRONS",8161,8161,0,"Commercial/Mixed-Use","Parking(Assoc)","IDM 150/85-150","IDM","PRIVATE",0,0,150,"REDEV",0,7,7,57127,57,0,1101600,1101600,"7","Y",NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,41,1,16.67,10.53,23140,0.5,8.33,7.9,"TRUE",1,16.67,21.06,NA,0,NA,NA,"N",0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,41.67,39.49,NA,NA,60,NA,NA,"","LU_DETAIL =  Parking(Assoc); BLDG_SF =  0",0,0,0,10.53,7.9,21.06,NA,NA,NA,NA,NA,NA,NA,39.49,NA
"8592900285","PL",NA,NA,"859290","0285",106,"Office Building","C",75429,"1 THRU 8 &","7 &","TERRYS 5TH ADD","SEATTLE CITY OF FAS","714","714       S  CHARLES                   ST      98134","Office","714  S CHARLES ST","SEATTLE ENGINEERING DEPT/FIRST HILL STREETCAR MAIN",74019,74019,35203,"Commercial/Mixed-Use","Office Building","IDM 150/85-150","IDM","CITY OF SEATTLE",0,2013,150,"PUBLIC",0.5,7,7,518133,518,4287400,8674300,12961700,"7",NA,"N",0.75,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,370,0.75,NA,NA,30019,0.5,NA,NA,"TRUE",1,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STS_RES_DV =  PUBLIC","LU_DETAIL =  Office Building",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6834700175","PL",NA,NA,"683470","0175",216,"Service Building","C",199565,"1 & 8","7 &","PLUMMERS ADD","SEATTLE CITY OF FAS","801","801       S  DEARBORN                  ST      98134","Retail/Service","801  S DEARBORN ST","CITY ENGINEERING SHOPS",203529,203529,111402,"Commercial/Mixed-Use","Service Building","IC 85-160","IC","CITY OF SEATTLE",0,1984,0,"PUBLIC",0.5,0,3.5,977666,531,1569300,14967300,16536600,"0",NA,"N",0.75,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,531,0.75,NA,NA,20297,0.5,NA,NA,"TRUE",1,NA,NA,NA,0,NA,NA,NA,0,NA,NA,112494,0.75,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STS_RES_DV =  PUBLIC","LU_DETAIL =  Service Building",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
